设备ID,经度,纬度,所在城市,设备类型,接入方式,接入节点,接入时延
石家-0032,114.474366,37.92643,石家庄市,手机,Cellular,shijiangzhuang_man1,6.745646598579506
石家-0033,114.613139,37.793924,石家庄市,laptop,Wifi,shijiangzhuang_man1,4.168119196622909
石家-0034,114.838619,38.027908,石家庄市,PC,Wifi,shijiangzhuang_man1,1.9839097714514522
石家-0035,114.43075,38.145306,石家庄市,PC,Cellular,shijiangzhuang_man1,3.214177739557455
石家-0036,114.459972,38.21261,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.9117872384045145
石家-0037,114.665957,38.256458,石家庄市,laptop,Wifi,shijiangzhuang_man1,4.684243473178814
石家-0038,114.45,38.08,石家庄市,laptop,Cellular,shijiangzhuang_man1,3.6030966848051493
石家-0039,114.460843,38.088569,石家庄市,PC,Wifi,shijiangzhuang_man1,1.8381398549582508
石家-0040,114.593442,38.179545,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.4855161100573464
石家-0041,114.460673,38.088533,石家庄市,laptop,Wifi,shijiangzhuang_man1,2.3866696590447707
石家-0042,114.450641,38.079456,石家庄市,PC,Wifi,shijiangzhuang_man1,4.454431183369943
石家-0043,114.589932,38.4417,石家庄市,laptop,Cellular,shijiangzhuang_man1,7.521076519268413
石家-0044,114.513837,38.12984,石家庄市,PC,Wifi,shijiangzhuang_man1,1.9665659045762136
石家-0045,114.450434,38.082619,石家庄市,手机,Cellular,shijiangzhuang_man1,3.8355202455256188
石家-0046,114.462399,38.106517,石家庄市,传感器,Cellular,shijiangzhuang_man1,1.0639562485089342
石家-0047,113.861055,37.940277,石家庄市,PC,Wifi,shijiangzhuang_man1,4.081195232244984
石家-0048,115.033428,37.935686,石家庄市,PC,Cellular,shijiangzhuang_man2,3.1056741369029903
石家-0049,114.449997,38.080004,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.018878022008864
石家-0050,114.447034,38.087825,石家庄市,传感器,Wifi,shijiangzhuang_man1,4.417590405572215
石家-0051,114.421146,38.134758,石家庄市,laptop,Wifi,shijiangzhuang_man1,2.4298640576189463
石家-0052,114.449401,38.079934,石家庄市,传感器,Wifi,shijiangzhuang_man1,1.7472242794226585
石家-0053,114.45,38.08,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.3724793559157398
石家-0054,114.5553,38.011007,石家庄市,手机,Cellular,shijiangzhuang_man1,3.5171832976519735
石家-0055,114.355795,38.076133,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.6849564457450286
石家-0056,114.073604,37.988152,石家庄市,手机,Cellular,shijiangzhuang_man1,4.6083986525965805
石家-0057,114.462708,38.080132,石家庄市,PC,Wifi,shijiangzhuang_man1,3.2515914727349093
石家-0058,114.465109,38.078806,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.1811904435554952
石家-0059,114.453366,38.052923,石家庄市,手机,Wifi,shijiangzhuang_man1,3.498290045532107
石家-0060,114.514519,38.256427,石家庄市,PC,Cellular,shijiangzhuang_man1,2.7155137531155464
石家-0061,114.116687,38.132576,石家庄市,传感器,Cellular,shijiangzhuang_man1,3.607999310158925
石家-0062,114.402383,38.144623,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.8230907280846842
石家-0063,114.545845,38.166885,石家庄市,laptop,Wifi,shijiangzhuang_man1,2.019563709569582
石家-0064,114.463377,38.055495,石家庄市,传感器,Cellular,shijiangzhuang_man1,3.382171099266629
石家-0065,114.435915,38.083449,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.7711904796444837
石家-0066,114.451615,38.09296,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.9106186002648946
石家-0067,114.582594,38.57042,石家庄市,传感器,Ethernet,baoding_man1,1.0752638465378486
石家-0068,114.374335,38.028468,石家庄市,传感器,Cellular,shijiangzhuang_man1,4.947890124719033
石家-0069,114.449921,38.079897,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.8264300058047827
石家-0070,114.449837,38.08013,石家庄市,手机,Wifi,shijiangzhuang_man1,4.053307040390079
石家-0071,114.456243,38.104591,石家庄市,手机,Wifi,shijiangzhuang_man1,2.176225845948115
石家-0072,114.507616,38.064489,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.6900172270691902
石家-0073,115.081403,38.258994,石家庄市,传感器,Ethernet,shijiangzhuang_man2,1.8733795642554194
石家-0074,114.757284,37.912855,石家庄市,PC,Cellular,shijiangzhuang_man1,6.9722444789335265
石家-0075,114.47019,38.107003,石家庄市,PC,Cellular,shijiangzhuang_man1,1.5830409474598746
石家-0076,114.734831,37.780769,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.9602174736296072
石家-0077,114.430396,38.461931,石家庄市,PC,Cellular,shijiangzhuang_man1,2.958278619845257
石家-0078,114.450185,38.079354,石家庄市,传感器,Cellular,shijiangzhuang_man1,1.439563103387875
石家-0079,114.264178,37.980902,石家庄市,手机,Cellular,shijiangzhuang_man1,5.172717489790564
石家-0080,114.324139,37.870158,石家庄市,PC,Wifi,shijiangzhuang_man1,1.5564428928530156
石家-0081,114.593216,38.025439,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.9918039972670543
石家-0082,114.263796,38.567448,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.531316670471823
石家-0083,114.447491,38.078031,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.9080790005364583
石家-0084,114.676181,38.081834,石家庄市,传感器,Cellular,shijiangzhuang_man1,5.324724598036397
石家-0085,114.55341,38.074138,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.8579833079592736
石家-0086,114.495866,37.837783,石家庄市,laptop,Cellular,shijiangzhuang_man1,2.2871765885996003
石家-0087,114.374317,38.232228,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.7962470326896178
石家-0088,114.422259,38.101667,石家庄市,传感器,Wifi,shijiangzhuang_man1,2.092313804277291
石家-0089,114.450457,38.07994,石家庄市,laptop,Wifi,shijiangzhuang_man1,2.4133582753949896
石家-0090,114.443164,38.086598,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.1997822729066834
石家-0091,114.479069,38.194546,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.70828301769121
石家-0092,114.449272,38.079884,石家庄市,传感器,Cellular,shijiangzhuang_man1,7.034546391996026
石家-0093,114.442586,38.079551,石家庄市,PC,Wifi,shijiangzhuang_man1,4.154848077975393
石家-0094,114.450017,38.080008,石家庄市,PC,Cellular,shijiangzhuang_man1,1.6017091184011814
石家-0095,114.500951,38.151618,石家庄市,传感器,Cellular,shijiangzhuang_man1,6.484087905926424
石家-0096,114.668783,38.103314,石家庄市,PC,Cellular,shijiangzhuang_man1,5.32023639207369
石家-0097,114.460714,38.08081,石家庄市,手机,Wifi,shijiangzhuang_man1,3.7385336928207415
石家-0098,114.45,38.080001,石家庄市,laptop,Wifi,shijiangzhuang_man1,3.8465280878918593
石家-0099,114.451983,38.069733,石家庄市,PC,Wifi,shijiangzhuang_man1,3.0680953606931753
石家-0100,114.833459,38.231935,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.2929038370836188
石家-0101,114.457715,38.085156,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.0579966384447967
石家-0102,114.531639,38.120001,石家庄市,laptop,Cellular,shijiangzhuang_man1,5.841952115556552
石家-0103,114.450022,38.079999,石家庄市,传感器,Cellular,shijiangzhuang_man1,3.4034363481061707
石家-0104,114.440172,38.126866,石家庄市,传感器,Wifi,shijiangzhuang_man1,4.642551293159958
石家-0105,114.418764,37.948579,石家庄市,手机,Cellular,shijiangzhuang_man1,2.845888853329948
石家-0106,114.425115,38.070366,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.2586810189718602
石家-0107,114.49507,38.213577,石家庄市,laptop,Cellular,shijiangzhuang_man1,3.1563802208550062
石家-0108,114.292026,38.211946,石家庄市,传感器,Cellular,shijiangzhuang_man1,1.269881846546387
石家-0109,114.995786,37.859024,石家庄市,laptop,Wifi,shijiangzhuang_man2,2.5193119207097037
石家-0110,114.657508,37.996016,石家庄市,PC,Wifi,shijiangzhuang_man1,2.90041216437571
石家-0111,115.083706,38.091781,石家庄市,手机,Cellular,shijiangzhuang_man2,4.078845259082327
石家-0112,114.093106,38.523597,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.0912276603795303
石家-0113,114.449617,38.079874,石家庄市,PC,Wifi,shijiangzhuang_man1,3.7384165902325486
石家-0114,114.62714,37.938516,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.46482316905775
石家-0115,114.39308,38.086163,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.8064378943527597
石家-0116,114.347337,38.045765,石家庄市,PC,Wifi,shijiangzhuang_man1,3.2740548509709977
石家-0117,114.45,38.08,石家庄市,传感器,Cellular,shijiangzhuang_man1,5.638225181850777
石家-0118,114.410882,38.01395,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.1477188042641426
石家-0119,114.450163,38.06321,石家庄市,手机,Cellular,shijiangzhuang_man1,3.1244488350521986
石家-0120,114.578722,38.201268,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.2184378296273337
石家-0121,114.433407,38.085854,石家庄市,传感器,Cellular,shijiangzhuang_man1,1.329843439794216
石家-0122,114.357992,38.011748,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.3153202661237864
石家-0123,114.465861,38.072763,石家庄市,手机,Wifi,shijiangzhuang_man1,4.143821364593265
石家-0124,114.457719,38.083416,石家庄市,手机,Cellular,shijiangzhuang_man1,1.5780868471205047
石家-0125,114.384305,38.038522,石家庄市,手机,Wifi,shijiangzhuang_man1,4.494409283578561
石家-0126,114.447668,38.080362,石家庄市,传感器,Cellular,shijiangzhuang_man1,3.207701330488528
石家-0127,114.436728,38.163695,石家庄市,手机,Wifi,shijiangzhuang_man1,1.4671960486012883
石家-0128,114.676792,38.105614,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.1707400128650638
石家-0129,114.449904,38.080186,石家庄市,手机,Wifi,shijiangzhuang_man1,1.3579279466761536
石家-0130,114.449997,38.080017,石家庄市,传感器,Wifi,shijiangzhuang_man1,1.2101986465809937
石家-0131,114.450112,38.077226,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.2233860643815242
石家-0132,114.45,38.080001,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.6393847574270035
石家-0133,114.46578,37.94973,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.8013882099058396
石家-0134,114.592214,38.51328,石家庄市,laptop,Cellular,shijiangzhuang_man1,4.661911749714881
石家-0135,114.071918,38.194009,石家庄市,laptop,Cellular,shijiangzhuang_man1,5.406751085962713
石家-0136,114.453562,38.082925,石家庄市,传感器,Wifi,shijiangzhuang_man1,4.508560413553784
石家-0137,114.589075,37.901631,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.7458701540653312
石家-0138,114.443312,37.905432,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.8648758543790902
石家-0139,114.486633,38.570082,石家庄市,PC,Ethernet,baoding_man1,1.3325581146442225
石家-0140,114.487241,38.053824,石家庄市,laptop,Cellular,shijiangzhuang_man1,3.2661902264374945
石家-0141,114.384081,37.68237,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.1084109814711163
石家-0142,114.480347,38.037829,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.7524225807197706
石家-0143,114.451021,38.081936,石家庄市,手机,Wifi,shijiangzhuang_man1,4.560476261732202
石家-0144,115.046278,38.084454,石家庄市,手机,Ethernet,shijiangzhuang_man2,1.6694797990150088
石家-0145,114.446771,38.079978,石家庄市,手机,Wifi,shijiangzhuang_man1,4.680534344340892
石家-0146,114.381617,38.132872,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.1970939661918434
石家-0147,114.131881,37.965981,石家庄市,手机,Cellular,shijiangzhuang_man1,5.6138636972313245
石家-0148,114.299168,37.636537,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.0491395727247381
石家-0149,114.563738,38.028368,石家庄市,手机,Cellular,shijiangzhuang_man1,3.12590240022925
石家-0150,114.385769,38.068076,石家庄市,laptop,Wifi,shijiangzhuang_man1,4.012420477213727
石家-0151,114.51827,38.391918,石家庄市,PC,Cellular,shijiangzhuang_man1,3.1373786013291785
石家-0152,114.450014,38.079994,石家庄市,传感器,Wifi,shijiangzhuang_man1,1.272363339016597
石家-0153,114.48663,38.107086,石家庄市,PC,Wifi,shijiangzhuang_man1,4.002008893661241
石家-0154,114.45,38.08,石家庄市,laptop,Cellular,shijiangzhuang_man1,4.95227806336738
石家-0155,114.441129,38.082763,石家庄市,手机,Cellular,shijiangzhuang_man1,1.9856053664632987
石家-0156,114.335154,38.197151,石家庄市,PC,Cellular,shijiangzhuang_man1,1.6652742244145506
石家-0157,114.263847,38.251302,石家庄市,手机,Wifi,shijiangzhuang_man1,4.274333170457183
石家-0158,114.449356,38.079097,石家庄市,手机,Wifi,shijiangzhuang_man1,4.2784390771305585
石家-0159,114.137842,38.118732,石家庄市,传感器,Cellular,shijiangzhuang_man1,7.3850720473444085
石家-0160,114.450328,38.07976,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.2336996140326648
石家-0161,114.450443,38.081116,石家庄市,laptop,Cellular,shijiangzhuang_man1,4.8610341156697014
石家-0162,114.478976,38.050245,石家庄市,手机,Cellular,shijiangzhuang_man1,3.13936712305142
石家-0163,114.42487,38.069305,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.0549059459060448
石家-0164,114.446255,38.106416,石家庄市,手机,Wifi,shijiangzhuang_man1,1.6979656871338027
石家-0165,114.34663,37.873308,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.6437892819005757
石家-0166,114.027486,37.682169,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.5664614634885687
石家-0167,114.450345,38.079732,石家庄市,laptop,Wifi,shijiangzhuang_man1,1.0814249249920311
石家-0168,114.341271,37.933881,石家庄市,传感器,Wifi,shijiangzhuang_man1,1.9086173237994122
石家-0169,114.450793,38.078954,石家庄市,传感器,Cellular,shijiangzhuang_man1,4.9063838150421955
石家-0170,114.725465,38.229134,石家庄市,laptop,Wifi,shijiangzhuang_man1,3.774297528657607
石家-0171,114.452245,38.080247,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.515272701691516
石家-0172,114.49145,38.088164,石家庄市,手机,Cellular,shijiangzhuang_man1,3.4837538836350754
石家-0173,114.928523,38.291627,石家庄市,手机,Wifi,shijiangzhuang_man1,4.539917809629417
石家-0174,114.450221,38.078264,石家庄市,PC,Cellular,shijiangzhuang_man1,2.341336812008211
石家-0175,115.063656,38.175613,石家庄市,手机,Cellular,shijiangzhuang_man2,1.3526252986691103
石家-0176,115.016711,38.102416,石家庄市,PC,Wifi,shijiangzhuang_man2,1.5205220820957854
石家-0177,114.616814,37.860452,石家庄市,PC,Wifi,shijiangzhuang_man1,4.235293573253301
石家-0178,114.552052,37.980428,石家庄市,laptop,Cellular,shijiangzhuang_man1,6.401260634362337
石家-0179,114.55457,37.985915,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.9480935196647435
石家-0180,114.516001,38.090858,石家庄市,传感器,Wifi,shijiangzhuang_man1,4.073302033035787
石家-0181,114.922761,37.941666,石家庄市,手机,Wifi,shijiangzhuang_man2,4.637504023164409
石家-0182,114.446709,38.029683,石家庄市,laptop,Cellular,shijiangzhuang_man1,1.4254119402950685
石家-0183,114.46779,38.092965,石家庄市,PC,Cellular,shijiangzhuang_man1,3.4523014541270793
石家-0184,114.449082,38.078957,石家庄市,laptop,Wifi,shijiangzhuang_man1,2.902029629430082
石家-0185,114.23703,38.062254,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.1824434000186832
石家-0186,114.45071,38.07966,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.0426338225375473
石家-0187,114.445131,38.078495,石家庄市,手机,Wifi,shijiangzhuang_man1,1.5424627212461388
石家-0188,114.497352,38.066356,石家庄市,laptop,Cellular,shijiangzhuang_man1,3.338856011228991
石家-0189,114.464196,38.07165,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.4571392621127437
石家-0190,114.585963,38.528308,石家庄市,laptop,Ethernet,baoding_man1,1.0743504580460597
石家-0191,114.475436,38.111968,石家庄市,laptop,Cellular,shijiangzhuang_man1,3.4397970784559324
石家-0192,114.450397,38.079087,石家庄市,PC,Cellular,shijiangzhuang_man1,6.075310676986149
石家-0193,114.43975,38.023054,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.430759957940803
石家-0194,114.69136,38.219323,石家庄市,laptop,Cellular,shijiangzhuang_man1,3.2793043518235385
石家-0195,114.224483,38.094233,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.9673087795503799
石家-0196,114.449709,38.08006,石家庄市,PC,Ethernet,shijiangzhuang_man1,1.342205003178175
石家-0197,114.539999,37.561794,石家庄市,PC,Ethernet,xingtai_man1,1.6263610184663304
石家-0198,114.517699,38.290955,石家庄市,传感器,Ethernet,shijiangzhuang_man1,1.1671265362760288
石家-0199,114.431016,38.082152,石家庄市,手机,Ethernet,shijiangzhuang_man1,1.0387296280864913
石家-0200,114.419187,38.076361,石家庄市,laptop,Cellular,shijiangzhuang_man1,2.859487668612852
石家-0201,114.448449,38.082395,石家庄市,传感器,Cellular,shijiangzhuang_man1,7.184337180095862
石家-0202,114.265893,37.915251,石家庄市,laptop,Ethernet,shijiangzhuang_man1,1.7698950408617011
石家-0203,114.449874,38.07997,石家庄市,传感器,Wifi,shijiangzhuang_man1,2.406572567234574
石家-0204,114.883108,37.943548,石家庄市,PC,Ethernet,shijiangzhuang_man2,1.245823048917937
石家-0205,114.381988,38.20198,石家庄市,laptop,Wifi,shijiangzhuang_man1,3.2145545701594846
石家-0206,114.446084,38.079835,石家庄市,PC,Wifi,shijiangzhuang_man1,1.0542045238520243
石家-0207,114.468081,38.12249,石家庄市,传感器,Cellular,shijiangzhuang_man1,1.0664044015427097
