TaskID,AppType,DeviceID,RequestSizeGB,MaxLatencySec,DataLengthGB,CoreRequirement,AccessNode,StartTime,EndTime,Status,AssignedNode,ExecutionTime,TotalLatency,IsSuccess
天津-0266-1745487270653,低时延,天津-0266,0.2734375,0.3,130.385160446167,28,tianjin-man2,0.819,0.9397496968269348,完成,tianjin-edge1,0.11641532182693481,0.12074969682693482,True
保定-0015-1745487270682,高算力,保定-0015,0.2734375,10.0,3911.5548133850098,1120,baoding-man1,0.847,0.940145866370201,完成,baoding-cloud,0.08731149137020111,0.09314586637020106,True
唐山-0347-1745487270759,低需求,唐山-0347,0.2734375,1.0,13.0385160446167,28,tangshan-man2,0.924,0.9404759071826935,完成,tangshan-edge2,0.011641532182693481,0.016475907182693428,True
石家-0221-1745487270759,低需求,石家-0221,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,0.924,0.9404759071826935,完成,shijiangzhuang-edge2,0.011641532182693481,0.016475907182693428,True
北京-0061-1745487270754,低需求,北京-0061,0.2734375,1.0,13.0385160446167,28,beijing-man1,0.919,0.9414759071826935,完成,beijing-edge1,0.011641532182693481,0.022475907182693433,True
秦皇-0138-1745487270664,高算力,秦皇-0138,0.2734375,10.0,3911.5548133850098,1120,qhd-man1,0.829,0.941685866370201,完成,beijing-cloud1,0.08731149137020111,0.11268586637020106,True
承德-0025-1745487270760,低需求,承德-0025,0.2734375,1.0,13.0385160446167,28,chengde-man1,0.925,0.9424759071826935,完成,chengde-edge1,0.011641532182693481,0.01747590718269343,True
秦皇-0208-1745487270761,低需求,秦皇-0208,0.2734375,1.0,13.0385160446167,28,qhd-man2,0.926,0.9424759071826935,完成,qhd-edge1,0.011641532182693481,0.016475907182693428,True
天津-0461-1745487270657,低时延,天津-0461,0.2734375,0.3,130.385160446167,28,tianjin-man1,0.822,0.9427496968269348,完成,tianjin-edge2,0.11641532182693481,0.12074969682693482,True
石家-0284-1745487270663,大带宽,石家-0284,5.46875,3.0,130.385160446167,56,shijiangzhuang-man1,0.828,0.9429951609134674,完成,shijiangzhuang-edge1,0.05820766091346741,0.1149951609134674,True
石家-0353-1745487270775,低时延,石家-0353,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.943,失败,,0,0.0020000000000000018,False,无符合条件的节点
北京-0391-1745487270756,低需求,北京-0391,0.2734375,1.0,13.0385160446167,28,langfang-man2,0.921,0.9440959071826935,完成,tangshan-edge1,0.011641532182693481,0.023095907182693498,True
石家-0354-1745487270763,低需求,石家-0354,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,0.929,0.9454759071826935,完成,shijiangzhuang-edge2,0.011641532182693481,0.016475907182693428,True
天津-0027-1745487270763,低需求,天津-0027,0.2734375,1.0,13.0385160446167,28,tianjin-man2,0.928,0.9464759071826935,完成,tianjin-edge2,0.011641532182693481,0.01847590718269343,True
张家-0157-1745487270682,高算力,张家-0157,0.2734375,10.0,3911.5548133850098,1120,zhangjiako-man1,0.847,0.947875866370201,完成,beijing-cloud1,0.08731149137020111,0.10087586637020107,True
廊坊-0064-1745487270756,低需求,廊坊-0064,0.2734375,1.0,13.0385160446167,28,langfang-man1,0.921,0.9487059071826935,完成,cangzhou-edge1,0.011641532182693481,0.0277059071826935,True
廊坊-0093-1745487270769,低需求,廊坊-0093,0.2734375,1.0,13.0385160446167,28,langfang-man1,0.934,0.9504759071826935,完成,langfang-edge1,0.011641532182693481,0.016475907182693428,True
北京-0795-1745487270662,低时延,北京-0795,0.2734375,0.3,130.385160446167,28,beijing-man2,0.827,0.9512496968269347,完成,beijing-edge2,0.11641532182693481,0.12424969682693476,True
沧州-0059-1745487270692,高算力,沧州-0059,0.2734375,10.0,3911.5548133850098,1120,cangzhou-man1,0.857,0.953925866370201,完成,tianjin-cloud2,0.08731149137020111,0.09692586637020106,True
张家-0025-1745487270671,大带宽,张家-0025,5.46875,3.0,130.385160446167,56,zhangjiako-man1,0.837,0.9539951609134674,完成,zhangjiako-edge2,0.05820766091346741,0.1169951609134674,True
衡水-0187-1745487270772,低需求,衡水-0187,0.2734375,1.0,13.0385160446167,28,hengshui-man2,0.937,0.9544759071826934,完成,hengshui-edge2,0.011641532182693481,0.017475907182693318,True
天津-0455-1745487270709,长时间占用网络资源,天津-0455,1.3671875,2.0,130.385160446167,56,langfang-man1,0.874,0.9548495359134674,完成,beijing-edge4,0.05820766091346741,0.08084953591346744,True
天津-0303-1745487270676,大带宽,天津-0303,5.46875,3.0,130.385160446167,56,tianjin-man1,0.841,0.9549951609134674,完成,tianjin-edge1,0.05820766091346741,0.1139951609134674,True
天津-0155-1745487270771,低需求,天津-0155,0.2734375,1.0,13.0385160446167,28,tianjin-man2,0.936,0.9554759071826934,完成,tianjin-edge2,0.011641532182693481,0.01947590718269332,True
北京-0099-1745487270716,长时间占用网络资源,北京-0099,1.3671875,2.0,130.385160446167,56,beijing-man2,0.882,0.9554795359134675,完成,beijing-edge1,0.05820766091346741,0.07347953591346745,True
北京-0865-1745487270660,低时延,北京-0865,0.2734375,0.3,130.385160446167,28,langfang-man2,0.825,0.9564796968269348,完成,cangzhou-edge1,0.11641532182693481,0.13147969682693483,True
秦皇-0379-1745487270681,高算力,秦皇-0379,0.2734375,10.0,3911.5548133850098,1120,qhd-man2,0.847,0.9574258663702011,完成,baoding-cloud,0.08731149137020111,0.11042586637020113,True
天津-0254-1745487270670,低时延,天津-0254,0.2734375,0.3,130.385160446167,28,tianjin-man1,0.836,0.9582496968269347,完成,tianjin-edge1,0.11641532182693481,0.12224969682693476,True
石家-0195-1745487270776,低需求,石家-0195,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,0.941,0.9584759071826934,完成,shijiangzhuang-edge2,0.011641532182693481,0.01747590718269343,True
北京-0399-1745487270714,长时间占用网络资源,北京-0399,1.3671875,2.0,130.385160446167,56,beijing-man2,0.879,0.9589795359134674,完成,beijing-edge2,0.05820766091346741,0.0799795359134674,True
石家-0219-1745487270679,大带宽,石家-0219,5.46875,3.0,130.385160446167,56,shijiangzhuang-man1,0.844,0.9589951609134674,完成,shijiangzhuang-edge1,0.05820766091346741,0.1149951609134674,True
保定-0383-1745487270668,低时延,保定-0383,0.2734375,0.3,130.385160446167,28,baoding-man1,0.834,0.9602496968269347,完成,baoding-edge1,0.11641532182693481,0.12624969682693477,True
承德-0100-1745487270778,低需求,承德-0100,0.2734375,1.0,13.0385160446167,28,chengde-man2,0.944,0.9604759071826934,完成,chengde-edge1,0.011641532182693481,0.016475907182693428,True
北京-0589-1745487270675,大带宽,北京-0589,5.46875,3.0,130.385160446167,56,beijing-man2,0.841,0.9609951609134674,完成,beijing-edge2,0.05820766091346741,0.1199951609134674,True
唐山-0022-1745487270795,高算力,唐山-0022,0.2734375,10.0,3911.5548133850098,1120,tangshan-man2,,0.961,失败,,0,0.0010000000000000009,False,无符合条件的节点
北京-0079-1745487270778,低需求,北京-0079,0.2734375,1.0,13.0385160446167,28,beijing-man2,0.943,0.9619759071826934,完成,beijing-edge4,0.011641532182693481,0.018975907182693486,True
邢台-0014-1745487270724,长时间占用网络资源,邢台-0014,1.3671875,2.0,130.385160446167,56,xingtai-man1,0.889,0.9639795359134674,完成,xingtai-edge1,0.05820766091346741,0.0749795359134674,True
衡水-0030-1745487270778,低需求,衡水-0030,0.2734375,1.0,13.0385160446167,28,hengshui-man2,0.944,0.9644759071826934,完成,hengshui-edge1,0.011641532182693481,0.02047590718269343,True
北京-0248-1745487270680,低时延,北京-0248,0.2734375,0.3,130.385160446167,28,beijing-man2,0.845,0.9652496968269347,完成,beijing-edge2,0.11641532182693481,0.12024969682693476,True
承德-0022-1745487270775,低需求,承德-0022,0.2734375,1.0,13.0385160446167,28,chengde-man1,0.941,0.9664659071826934,完成,beijing-edge1,0.011641532182693481,0.02546590718269348,True
石家-0176-1745487270686,大带宽,石家-0176,5.46875,3.0,130.385160446167,56,shijiangzhuang-man2,0.851,0.9669951609134674,完成,shijiangzhuang-edge1,0.05820766091346741,0.1159951609134674,True
石家-0061-1745487270678,低时延,石家-0061,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,0.844,0.9672496968269347,完成,shijiangzhuang-edge2,0.11641532182693481,0.12324969682693476,True
衡水-0068-1745487270782,低需求,衡水-0068,0.2734375,1.0,13.0385160446167,28,hengshui-man1,0.947,0.9684759071826934,完成,hengshui-edge2,0.011641532182693481,0.021475907182693432,True
沧州-0276-1745487270766,低需求,沧州-0276,0.2734375,1.0,13.0385160446167,28,cangzhou-man1,0.931,0.9690159071826935,完成,beijing-edge1,0.011641532182693481,0.03801590718269343,True
北京-0663-1745487270679,低时延,北京-0663,0.2734375,0.3,130.385160446167,28,beijing-man1,0.845,0.9692496968269347,完成,beijing-edge1,0.11641532182693481,0.12424969682693476,True
保定-0291-1745487270785,低需求,保定-0291,0.2734375,1.0,13.0385160446167,28,baoding-man1,0.95,0.9694759071826934,完成,baoding-edge1,0.011641532182693481,0.01947590718269343,True
北京-0102-1745487270788,低需求,北京-0102,0.2734375,1.0,13.0385160446167,28,beijing-man1,0.953,0.9694759071826934,完成,beijing-edge1,0.011641532182693481,0.016475907182693428,True
张家-0038-1745487270689,大带宽,张家-0038,5.46875,3.0,130.385160446167,56,zhangjiako-man1,0.854,0.9699951609134674,完成,zhangjiako-edge2,0.05820766091346741,0.1159951609134674,True
石家-0210-1745487270801,高算力,石家-0210,0.2734375,10.0,3911.5548133850098,1120,shijiangzhuang-man1,,0.97,失败,,0,0.0040000000000000036,False,无符合条件的节点
张家-0073-1745487270786,低需求,张家-0073,0.2734375,1.0,13.0385160446167,28,zhangjiako-man1,0.951,0.9714759071826934,完成,zhangjiako-edge2,0.011641532182693481,0.02047590718269343,True
邢台-0050-1745487270788,低需求,邢台-0050,0.2734375,1.0,13.0385160446167,28,xingtai-man1,0.954,0.9724759071826934,完成,xingtai-edge1,0.011641532182693481,0.01847590718269343,True
沧州-0130-1745487270668,大带宽,沧州-0130,5.46875,3.0,130.385160446167,56,cangzhou-man1,0.833,0.9734251609134674,完成,chengde-edge1,0.05820766091346741,0.14042516091346746,True
北京-0374-1745487270684,低时延,北京-0374,0.2734375,0.3,130.385160446167,28,beijing-man1,0.849,0.9737496968269348,完成,beijing-edge3,0.11641532182693481,0.12474969682693482,True
北京-0050-1745487270788,低需求,北京-0050,0.2734375,1.0,13.0385160446167,28,beijing-man2,0.953,0.9739759071826934,完成,beijing-edge4,0.011641532182693481,0.020975907182693487,True
保定-0233-1745487270794,低需求,保定-0233,0.2734375,1.0,13.0385160446167,28,baoding-man1,0.959,0.9754759071826934,完成,baoding-edge1,0.011641532182693481,0.016475907182693428,True
天津-0304-1745487270694,大带宽,天津-0304,5.46875,3.0,130.385160446167,56,tianjin-man2,0.86,0.9769951609134674,完成,tianjin-edge2,0.05820766091346741,0.1169951609134674,True
秦皇-0165-1745487270584,大带宽,秦皇-0165,5.46875,3.0,130.385160446167,56,qhd-man2,0.75,0.9770651609134674,完成,tianjin-edge4,0.05820766091346741,0.2270651609134674,True
衡水-0043-1745487270793,低需求,衡水-0043,0.2734375,1.0,13.0385160446167,28,hengshui-man2,0.959,0.9774759071826934,完成,hengshui-edge1,0.011641532182693481,0.01847590718269343,True
张家-0110-1745487270695,大带宽,张家-0110,5.46875,3.0,130.385160446167,56,zhangjiako-man1,0.861,0.9779951609134674,完成,zhangjiako-edge1,0.05820766091346741,0.1169951609134674,True
北京-0796-1745487270692,低时延,北京-0796,0.2734375,0.3,130.385160446167,28,beijing-man2,0.857,0.9787496968269348,完成,beijing-edge4,0.11641532182693481,0.12174969682693482,True
北京-0968-1745487270695,低时延,北京-0968,0.2734375,0.3,130.385160446167,28,beijing-man2,0.861,0.9812496968269347,完成,beijing-edge2,0.11641532182693481,0.12024969682693476,True
唐山-0213-1745487270799,低需求,唐山-0213,0.2734375,1.0,13.0385160446167,28,tangshan-man2,0.964,0.9814759071826934,完成,tangshan-edge1,0.011641532182693481,0.01747590718269343,True
保定-0185-1745487270702,大带宽,保定-0185,5.46875,3.0,130.385160446167,56,baoding-man1,0.868,0.9819951609134674,完成,baoding-edge1,0.05820766091346741,0.1139951609134674,True
北京-0962-1745487270702,大带宽,北京-0962,5.46875,3.0,130.385160446167,56,beijing-man2,0.867,0.9824951609134674,完成,beijing-edge3,0.05820766091346741,0.11549516091346745,True
张家-0069-1745487270789,低需求,张家-0069,0.2734375,1.0,13.0385160446167,28,zhangjiako-man1,0.954,0.9840459071826935,完成,tianjin-edge3,0.011641532182693481,0.03004590718269351,True
石家-0201-1745487270692,低时延,石家-0201,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,0.858,0.9852496968269348,完成,shijiangzhuang-edge2,0.11641532182693481,0.12724969682693477,True
秦皇-0165-1745487270594,大带宽,秦皇-0165,5.46875,3.0,130.385160446167,56,qhd-man2,0.76,0.9860651609134674,完成,tianjin-edge4,0.05820766091346741,0.2260651609134674,True
唐山-0079-1745487270804,低需求,唐山-0079,0.2734375,1.0,13.0385160446167,28,tangshan-man2,0.97,0.9864759071826934,完成,tangshan-edge1,0.011641532182693481,0.016475907182693428,True
衡水-0145-1745487270805,低需求,衡水-0145,0.2734375,1.0,13.0385160446167,28,hengshui-man1,0.97,0.9864759071826934,完成,hengshui-edge2,0.011641532182693481,0.016475907182693428,True
天津-0097-1745487270701,低时延,天津-0097,0.2734375,0.3,130.385160446167,28,tianjin-man2,0.866,0.9887496968269348,完成,tianjin-edge4,0.11641532182693481,0.12274969682693482,True
唐山-0007-1745487270823,长时间占用网络资源,唐山-0007,1.3671875,2.0,130.385160446167,56,tangshan-man2,,0.989,失败,,0,0.0010000000000000009,False,无符合条件的节点
衡水-0088-1745487270806,低需求,衡水-0088,0.2734375,1.0,13.0385160446167,28,hengshui-man1,0.971,0.9894759071826934,完成,hengshui-edge1,0.011641532182693481,0.01847590718269343,True
秦皇-0233-1745487270712,高算力,秦皇-0233,0.2734375,10.0,3911.5548133850098,1120,qhd-man2,0.878,0.9894858663702011,完成,zhangjiako-cloud,0.08731149137020111,0.11148586637020108,True
北京-0077-1745487270752,长时间占用网络资源,北京-0077,1.3671875,2.0,130.385160446167,56,beijing-man2,0.917,0.9904795359134675,完成,beijing-edge4,0.05820766091346741,0.07347953591346745,True
北京-0563-1745487270705,大带宽,北京-0563,5.46875,3.0,130.385160446167,56,beijing-man2,0.871,0.9904951609134675,完成,beijing-edge1,0.05820766091346741,0.11949516091346746,True
石家-0062-1745487270824,长时间占用网络资源,石家-0062,1.3671875,2.0,130.385160446167,56,shijiangzhuang-man1,,0.991,失败,,0,0.0020000000000000018,False,无符合条件的节点
石家-0296-1745487270809,低需求,石家-0296,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,0.974,0.9914759071826934,完成,shijiangzhuang-edge2,0.011641532182693481,0.01747590718269343,True
廊坊-0138-1745487270753,长时间占用网络资源,廊坊-0138,1.3671875,2.0,130.385160446167,56,langfang-man1,0.918,0.9919795359134674,完成,langfang-edge1,0.05820766091346741,0.0739795359134674,True
唐山-0063-1745487270825,高算力,唐山-0063,0.2734375,10.0,3911.5548133850098,1120,tangshan-man2,,0.992,失败,,0,0.0010000000000000009,False,无符合条件的节点
张家-0152-1745487270796,低需求,张家-0152,0.2734375,1.0,13.0385160446167,28,zhangjiako-man1,0.962,0.9924459071826934,完成,baoding-edge1,0.011641532182693481,0.030445907182693466,True
唐山-0330-1745487270805,低需求,唐山-0330,0.2734375,1.0,13.0385160446167,28,tangshan-man2,0.971,0.9924759071826934,完成,tangshan-edge1,0.011641532182693481,0.021475907182693432,True
沧州-0320-1745487270812,低需求,沧州-0320,0.2734375,1.0,13.0385160446167,28,cangzhou-man1,0.977,0.9924759071826934,完成,cangzhou-edge1,0.011641532182693481,0.015475907182693427,True
天津-0524-1745487270809,低需求,天津-0524,0.2734375,1.0,13.0385160446167,28,tianjin-man2,0.974,0.9929759071826935,完成,tianjin-edge4,0.011641532182693481,0.018975907182693486,True
廊坊-0200-1745487270725,高算力,廊坊-0200,0.2734375,10.0,3911.5548133850098,1120,langfang-man1,0.891,0.9937558663702011,完成,baoding-cloud,0.08731149137020111,0.10275586637020107,True
沧州-0295-1745487270755,长时间占用网络资源,沧州-0295,1.3671875,2.0,130.385160446167,56,cangzhou-man1,0.92,0.9939795359134674,完成,cangzhou-edge1,0.05820766091346741,0.0739795359134674,True
石家-0466-1745487270713,大带宽,石家-0466,5.46875,3.0,130.385160446167,56,shijiangzhuang-man1,0.879,0.9949951609134674,完成,shijiangzhuang-edge1,0.05820766091346741,0.1159951609134674,True
石家-0215-1745487270810,低需求,石家-0215,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,0.976,0.9954759071826934,完成,shijiangzhuang-edge2,0.011641532182693481,0.01947590718269343,True
石家-0346-1745487270829,低时延,石家-0346,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.996,失败,,0,0.0020000000000000018,False,无符合条件的节点
北京-0245-1745487270708,低时延,北京-0245,0.2734375,0.3,130.385160446167,28,langfang-man2,0.874,0.9962496968269348,完成,langfang-edge1,0.11641532182693481,0.12224969682693476,True
石家-0426-1745487270813,低需求,石家-0426,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,0.978,1.0014759071826935,完成,shijiangzhuang-edge2,0.011641532182693481,0.023475907182693545,True
天津-0450-1745487270820,低需求,天津-0450,0.2734375,1.0,13.0385160446167,28,tianjin-man2,0.985,1.0019759071826935,完成,tianjin-edge4,0.011641532182693481,0.016975907182693484,True
天津-0511-1745487270820,低需求,天津-0511,0.2734375,1.0,13.0385160446167,28,tianjin-man1,0.985,1.0024759071826934,完成,tianjin-edge1,0.011641532182693481,0.01747590718269343,True
石家-0055-1745487270763,长时间占用网络资源,石家-0055,1.3671875,2.0,130.385160446167,56,shijiangzhuang-man1,0.928,1.0029795359134674,完成,shijiangzhuang-edge2,0.05820766091346741,0.0749795359134674,True
