TaskID,AppType,DeviceID,RequestSize,Max Latency,Length,core,任务生成时间,任务发送时间,接入节点
石家-0412-1745487271434,高算力,石家-0412,10,10.0,150000000000.0,40,00分01秒599.491毫秒,00分01秒605.575毫秒,shijiangzhuang_man1
北京-0728-1745487271435,大带宽,北京-0728,200,3.0,5000000000.0,2,00分01秒600.798毫秒,00分01秒606.026毫秒,beijing_man2
沧州-0290-1745487271433,大带宽,沧州-0290,200,3.0,5000000000.0,2,00分01秒598.509毫秒,00分01秒606.189毫秒,cangzhou_man1
邢台-0211-1745487271439,大带宽,邢台-0211,200,3.0,5000000000.0,2,00分01秒604.120毫秒,00分01秒606.246毫秒,xingtai_man1
保定-0218-1745487271439,低需求,保定-0218,10,1.0,500000000.0,1,00分01秒604.400毫秒,00分01秒606.270毫秒,baoding_man1
石家-0160-1745487271440,大带宽,石家-0160,200,3.0,5000000000.0,2,00分01秒605.219毫秒,00分01秒606.453毫秒,shijiangzhuang_man1
北京-0543-1745487271440,低时延,北京-0543,10,0.3,5000000000.0,1,00分01秒605.182毫秒,00分01秒607.414毫秒,langfang_man1
沧州-0225-1745487271441,高算力,沧州-0225,10,10.0,150000000000.0,40,00分01秒606.792毫秒,00分01秒607.871毫秒,cangzhou_man1
唐山-0213-1745487271442,低时延,唐山-0213,10,0.3,5000000000.0,1,00分01秒607.304毫秒,00分01秒608.452毫秒,tangshan_man2
北京-0137-1745487271442,大带宽,北京-0137,200,3.0,5000000000.0,2,00分01秒607.515毫秒,00分01秒608.732毫秒,beijing_man2
秦皇-0217-1745487270895,低时延,秦皇-0217,10,0.3,5000000000.0,1,00分01秒60.741毫秒,00分01秒61.929毫秒,qhd_man2
唐山-0274-1745487271444,高算力,唐山-0274,10,10.0,150000000000.0,40,00分01秒609.141毫秒,00分01秒610.718毫秒,tangshan_man2
北京-0055-1745487271444,高算力,北京-0055,10,10.0,150000000000.0,40,00分01秒609.480毫秒,00分01秒611.273毫秒,langfang_man2
天津-0426-1745487271444,低需求,天津-0426,10,1.0,500000000.0,1,00分01秒609.574毫秒,00分01秒611.430毫秒,tianjin_man2
秦皇-0246-1745487271445,低时延,秦皇-0246,10,0.3,5000000000.0,1,00分01秒610.210毫秒,00分01秒611.777毫秒,qhd_man2
天津-0051-1745487271445,低时延,天津-0051,10,0.3,5000000000.0,1,00分01秒610.504毫秒,00分01秒611.867毫秒,tianjin_man2
北京-0966-1745487271446,低需求,北京-0966,10,1.0,500000000.0,1,00分01秒611.414毫秒,00分01秒612.832毫秒,beijing_man2
保定-0339-1745487271446,高算力,保定-0339,10,10.0,150000000000.0,40,00分01秒611.702毫秒,00分01秒613.045毫秒,baoding_man1
北京-0654-1745487271447,高算力,北京-0654,10,10.0,150000000000.0,40,00分01秒611.930毫秒,00分01秒613.401毫秒,beijing_man2
天津-0544-1745487271447,大带宽,天津-0544,200,3.0,5000000000.0,2,00分01秒612.405毫秒,00分01秒613.411毫秒,tianjin_man2
北京-0585-1745487271447,高算力,北京-0585,10,10.0,150000000000.0,40,00分01秒612.474毫秒,00分01秒613.729毫秒,beijing_man2
北京-0024-1745487271447,高算力,北京-0024,10,10.0,150000000000.0,40,00分01秒612.263毫秒,00分01秒613.810毫秒,beijing_man2
唐山-0144-1745487271448,大带宽,唐山-0144,200,3.0,5000000000.0,2,00分01秒612.936毫秒,00分01秒615.004毫秒,tangshan_man2
秦皇-0020-1745487271448,长时间占用网络资源,秦皇-0020,50,2.0,5000000000.0,2,00分01秒613.469毫秒,00分01秒615.395毫秒,qhd_man1
邯郸-0117-1745487271449,低需求,邯郸-0117,10,1.0,500000000.0,1,00分01秒614.064毫秒,00分01秒615.731毫秒,handan_man1
北京-0539-1745487271449,低需求,北京-0539,10,1.0,500000000.0,1,00分01秒614.579毫秒,00分01秒616.041毫秒,beijing_man1
石家-0262-1745487271447,低时延,石家-0262,10,0.3,5000000000.0,1,00分01秒612.678毫秒,00分01秒616.080毫秒,shijiangzhuang_man1
天津-0246-1745487271447,大带宽,天津-0246,200,3.0,5000000000.0,2,00分01秒612.492毫秒,00分01秒617.102毫秒,tianjin_man1
保定-0186-1745487271450,大带宽,保定-0186,200,3.0,5000000000.0,2,00分01秒615.723毫秒,00分01秒618.232毫秒,baoding_man1
石家-0273-1745487271449,低时延,石家-0273,10,0.3,5000000000.0,1,00分01秒614.216毫秒,00分01秒618.536毫秒,shijiangzhuang_man1
北京-0679-1745487271453,低需求,北京-0679,10,1.0,500000000.0,1,00分01秒618.319毫秒,00分01秒619.678毫秒,beijing_man2
北京-0586-1745487270895,大带宽,北京-0586,200,3.0,5000000000.0,2,00分01秒60.662毫秒,00分01秒62.430毫秒,beijing_man2
北京-0399-1745487270890,长时间占用网络资源,北京-0399,50,2.0,5000000000.0,2,00分01秒55.161毫秒,00分01秒62.892毫秒,beijing_man2
唐山-0267-1745487271452,高算力,唐山-0267,10,10.0,150000000000.0,40,00分01秒616.894毫秒,00分01秒620.418毫秒,tangshan_man1
保定-0139-1745487271455,长时间占用网络资源,保定-0139,50,2.0,5000000000.0,2,00分01秒620.505毫秒,00分01秒621.623毫秒,baoding_man1
石家-0424-1745487271455,低需求,石家-0424,10,1.0,500000000.0,1,00分01秒619.880毫秒,00分01秒621.713毫秒,shijiangzhuang_man1
唐山-0005-1745487271455,高算力,唐山-0005,10,10.0,150000000000.0,40,00分01秒619.926毫秒,00分01秒621.764毫秒,tangshan_man2
唐山-0029-1745487271457,大带宽,唐山-0029,200,3.0,5000000000.0,2,00分01秒622.253毫秒,00分01秒623.450毫秒,tangshan_man2
北京-0747-1745487271454,低需求,北京-0747,10,1.0,500000000.0,1,00分01秒619.658毫秒,00分01秒623.549毫秒,beijing_man2
沧州-0195-1745487271455,低时延,沧州-0195,10,0.3,5000000000.0,1,00分01秒620.648毫秒,00分01秒623.811毫秒,cangzhou_man1
石家-0116-1745487271455,低需求,石家-0116,10,1.0,500000000.0,1,00分01秒620.774毫秒,00分01秒624.048毫秒,shijiangzhuang_man1
天津-0487-1745487271454,长时间占用网络资源,天津-0487,50,2.0,5000000000.0,2,00分01秒619.638毫秒,00分01秒624.280毫秒,tianjin_man2
保定-0493-1745487271458,低时延,保定-0493,10,0.3,5000000000.0,1,00分01秒623.163毫秒,00分01秒624.557毫秒,cangzhou_man2
邢台-0238-1745487271457,大带宽,邢台-0238,200,3.0,5000000000.0,2,00分01秒621.932毫秒,00分01秒624.615毫秒,xingtai_man1
唐山-0086-1745487271454,长时间占用网络资源,唐山-0086,50,2.0,5000000000.0,2,00分01秒619.346毫秒,00分01秒624.949毫秒,tangshan_man2
天津-0362-1745487271459,低需求,天津-0362,10,1.0,500000000.0,1,00分01秒624.159毫秒,00分01秒625.348毫秒,tianjin_man2
秦皇-0074-1745487271456,大带宽,秦皇-0074,200,3.0,5000000000.0,2,00分01秒620.971毫秒,00分01秒625.445毫秒,qhd_man2
邢台-0217-1745487271459,高算力,邢台-0217,10,10.0,150000000000.0,40,00分01秒624.679毫秒,00分01秒625.800毫秒,xingtai_man1
北京-0352-1745487271459,高算力,北京-0352,10,10.0,150000000000.0,40,00分01秒624.252毫秒,00分01秒626.207毫秒,beijing_man1
沧州-0327-1745487271460,低需求,沧州-0327,10,1.0,500000000.0,1,00分01秒624.871毫秒,00分01秒627.022毫秒,cangzhou_man1
石家-0341-1745487271459,低需求,石家-0341,10,1.0,500000000.0,1,00分01秒624.324毫秒,00分01秒627.090毫秒,shijiangzhuang_man1
天津-0524-1745487271458,低时延,天津-0524,10,0.3,5000000000.0,1,00分01秒623.128毫秒,00分01秒627.206毫秒,tianjin_man2
秦皇-0117-1745487271459,大带宽,秦皇-0117,200,3.0,5000000000.0,2,00分01秒624.593毫秒,00分01秒627.558毫秒,qhd_man2
邢台-0093-1745487271462,低需求,邢台-0093,10,1.0,500000000.0,1,00分01秒627.345毫秒,00分01秒629.147毫秒,xingtai_man1
衡水-0051-1745487271462,长时间占用网络资源,衡水-0051,50,2.0,5000000000.0,2,00分01秒627.678毫秒,00分01秒629.256毫秒,hengshui_man1
张家-0044-1745487270895,高算力,张家-0044,10,10.0,150000000000.0,40,00分01秒60.282毫秒,00分01秒63.034毫秒,zhangjiako_man1
石家-0263-1745487270896,长时间占用网络资源,石家-0263,50,2.0,5000000000.0,2,00分01秒60.909毫秒,00分01秒63.633毫秒,shijiangzhuang_man1
唐山-0117-1745487270896,低需求,唐山-0117,10,1.0,500000000.0,1,00分01秒61.243毫秒,00分01秒63.929毫秒,tianjin_man1
保定-0165-1745487271462,大带宽,保定-0165,200,3.0,5000000000.0,2,00分01秒627.483毫秒,00分01秒631.017毫秒,baoding_man1
秦皇-0136-1745487271462,长时间占用网络资源,秦皇-0136,50,2.0,5000000000.0,2,00分01秒627.662毫秒,00分01秒631.610毫秒,qhd_man2
保定-0254-1745487271465,低需求,保定-0254,10,1.0,500000000.0,1,00分01秒630.473毫秒,00分01秒631.879毫秒,baoding_man1
沧州-0205-1745487271466,低需求,沧州-0205,10,1.0,500000000.0,1,00分01秒631.164毫秒,00分01秒632.201毫秒,cangzhou_man1
北京-0863-1745487271467,低需求,北京-0863,10,1.0,500000000.0,1,00分01秒632.103毫秒,00分01秒634.066毫秒,beijing_man2
石家-0400-1745487271467,大带宽,石家-0400,200,3.0,5000000000.0,2,00分01秒632.513毫秒,00分01秒634.189毫秒,shijiangzhuang_man1
石家-0452-1745487271466,低需求,石家-0452,10,1.0,500000000.0,1,00分01秒631.506毫秒,00分01秒634.546毫秒,shijiangzhuang_man1
天津-0124-1745487271466,大带宽,天津-0124,200,3.0,5000000000.0,2,00分01秒630.949毫秒,00分01秒634.643毫秒,tianjin_man2
唐山-0264-1745487271465,高算力,唐山-0264,10,10.0,150000000000.0,40,00分01秒630.333毫秒,00分01秒635.296毫秒,tangshan_man2
北京-0685-1745487271467,高算力,北京-0685,10,10.0,150000000000.0,40,00分01秒632.460毫秒,00分01秒635.305毫秒,beijing_man1
邢台-0290-1745487271468,高算力,邢台-0290,10,10.0,150000000000.0,40,00分01秒633.606毫秒,00分01秒635.502毫秒,xingtai_man1
张家-0094-1745487271464,大带宽,张家-0094,200,3.0,5000000000.0,2,00分01秒628.878毫秒,00分01秒635.707毫秒,zhangjiako_man1
保定-0433-1745487271468,低需求,保定-0433,10,1.0,500000000.0,1,00分01秒633.243毫秒,00分01秒635.965毫秒,baoding_man1
保定-0458-1745487271470,低需求,保定-0458,10,1.0,500000000.0,1,00分01秒634.854毫秒,00分01秒636.054毫秒,baoding_man1
保定-0069-1745487271469,低需求,保定-0069,10,1.0,500000000.0,1,00分01秒634.749毫秒,00分01秒636.271毫秒,baoding_man1
沧州-0186-1745487271468,低需求,沧州-0186,10,1.0,500000000.0,1,00分01秒633.802毫秒,00分01秒636.318毫秒,cangzhou_man1
石家-0040-1745487271470,高算力,石家-0040,10,10.0,150000000000.0,40,00分01秒635.188毫秒,00分01秒636.674毫秒,shijiangzhuang_man1
秦皇-0216-1745487271468,低时延,秦皇-0216,10,0.3,5000000000.0,1,00分01秒633.253毫秒,00分01秒637.026毫秒,qhd_man2
秦皇-0304-1745487271471,低时延,秦皇-0304,10,0.3,5000000000.0,1,00分01秒636.034毫秒,00分01秒637.133毫秒,qhd_man2
北京-0931-1745487271465,长时间占用网络资源,北京-0931,50,2.0,5000000000.0,2,00分01秒630.426毫秒,00分01秒637.168毫秒,beijing_man1
秦皇-0188-1745487271470,低时延,秦皇-0188,10,0.3,5000000000.0,1,00分01秒635.772毫秒,00分01秒637.457毫秒,qhd_man2
沧州-0221-1745487271468,低时延,沧州-0221,10,0.3,5000000000.0,1,00分01秒633.723毫秒,00分01秒637.535毫秒,cangzhou_man1
石家-0339-1745487271471,低时延,石家-0339,10,0.3,5000000000.0,1,00分01秒636.285毫秒,00分01秒637.936毫秒,shijiangzhuang_man1
邢台-0201-1745487271470,高算力,邢台-0201,10,10.0,150000000000.0,40,00分01秒635.538毫秒,00分01秒638.474毫秒,xingtai_man1
天津-0266-1745487271472,长时间占用网络资源,天津-0266,50,2.0,5000000000.0,2,00分01秒637.260毫秒,00分01秒639.014毫秒,tianjin_man2
秦皇-0245-1745487271471,大带宽,秦皇-0245,200,3.0,5000000000.0,2,00分01秒636.581毫秒,00分01秒639.437毫秒,qhd_man2
秦皇-0256-1745487271472,低需求,秦皇-0256,10,1.0,500000000.0,1,00分01秒637.414毫秒,00分01秒639.725毫秒,qhd_man2
张家-0142-1745487271469,大带宽,张家-0142,200,3.0,5000000000.0,2,00分01秒634.534毫秒,00分01秒639.823毫秒,zhangjiako_man1
保定-0446-1745487270898,高算力,保定-0446,10,10.0,150000000000.0,40,00分01秒63.096毫秒,00分01秒64.720毫秒,baoding_man1
承德-0054-1745487271474,低需求,承德-0054,10,1.0,500000000.0,1,00分01秒638.870毫秒,00分01秒640.193毫秒,chengde_man1
北京-0758-1745487271475,低需求,北京-0758,10,1.0,500000000.0,1,00分01秒640.374毫秒,00分01秒642.242毫秒,beijing_man1
天津-0054-1745487271474,大带宽,天津-0054,200,3.0,5000000000.0,2,00分01秒639.488毫秒,00分01秒642.497毫秒,tianjin_man2
秦皇-0168-1745487271475,低需求,秦皇-0168,10,1.0,500000000.0,1,00分01秒640.382毫秒,00分01秒642.905毫秒,qhd_man2
衡水-0006-1745487271474,大带宽,衡水-0006,200,3.0,5000000000.0,2,00分01秒639.149毫秒,00分01秒642.908毫秒,hengshui_man1
北京-0332-1745487271477,长时间占用网络资源,北京-0332,50,2.0,5000000000.0,2,00分01秒642.276毫秒,00分01秒643.373毫秒,beijing_man2
北京-0042-1745487271477,大带宽,北京-0042,200,3.0,5000000000.0,2,00分01秒641.919毫秒,00分01秒643.566毫秒,beijing_man2
天津-0171-1745487271478,大带宽,天津-0171,200,3.0,5000000000.0,2,00分01秒642.908毫秒,00分01秒644.025毫秒,tianjin_man2
天津-0461-1745487271479,长时间占用网络资源,天津-0461,50,2.0,5000000000.0,2,00分01秒643.889毫秒,00分01秒644.937毫秒,tianjin_man1
石家-0070-1745487271476,低需求,石家-0070,10,1.0,500000000.0,1,00分01秒641.612毫秒,00分01秒645.665毫秒,shijiangzhuang_man1
秦皇-0333-1745487271477,大带宽,秦皇-0333,200,3.0,5000000000.0,2,00分01秒642.330毫秒,00分01秒646.929毫秒,qhd_man2
天津-0122-1745487271479,低需求,天津-0122,10,1.0,500000000.0,1,00分01秒644.520毫秒,00分01秒646.981毫秒,tianjin_man2
石家-0374-1745487271481,高算力,石家-0374,10,10.0,150000000000.0,40,00分01秒646.085毫秒,00分01秒647.191毫秒,shijiangzhuang_man1
秦皇-0243-1745487271481,长时间占用网络资源,秦皇-0243,50,2.0,5000000000.0,2,00分01秒646.582毫秒,00分01秒647.612毫秒,qhd_man2
天津-0209-1745487271477,低需求,天津-0209,10,1.0,500000000.0,1,00分01秒642.107毫秒,00分01秒647.883毫秒,tianjin_man2
北京-0104-1745487271476,低时延,北京-0104,10,0.3,5000000000.0,1,00分01秒641.046毫秒,00分01秒648.084毫秒,beijing_man1
天津-0233-1745487271480,低需求,天津-0233,10,1.0,500000000.0,1,00分01秒645.462毫秒,00分01秒648.755毫秒,tianjin_man2
北京-0121-1745487271477,长时间占用网络资源,北京-0121,50,2.0,5000000000.0,2,00分01秒642.764毫秒,00分01秒649.298毫秒,beijing_man1
北京-0866-1745487271481,低需求,北京-0866,10,1.0,500000000.0,1,00分01秒646.546毫秒,00分01秒649.376毫秒,beijing_man2
邯郸-0032-1745487270898,低时延,邯郸-0032,10,0.3,5000000000.0,1,00分01秒63.740毫秒,00分01秒65.178毫秒,handan_man1
石家-0512-1745487270896,长时间占用网络资源,石家-0512,50,2.0,5000000000.0,2,00分01秒61.418毫秒,00分01秒65.803毫秒,shijiangzhuang_man1
沧州-0281-1745487270896,大带宽,沧州-0281,200,3.0,5000000000.0,2,00分01秒61.703毫秒,00分01秒65.832毫秒,cangzhou_man1
石家-0222-1745487271484,高算力,石家-0222,10,10.0,150000000000.0,40,00分01秒648.878毫秒,00分01秒650.344毫秒,shijiangzhuang_man1
北京-0918-1745487271483,低需求,北京-0918,10,1.0,500000000.0,1,00分01秒648.782毫秒,00分01秒650.587毫秒,beijing_man1
石家-0103-1745487271482,长时间占用网络资源,石家-0103,50,2.0,5000000000.0,2,00分01秒647.610毫秒,00分01秒651.013毫秒,shijiangzhuang_man1
保定-0394-1745487271485,大带宽,保定-0394,200,3.0,5000000000.0,2,00分01秒650.134毫秒,00分01秒651.415毫秒,baoding_man1
北京-0865-1745487271486,低时延,北京-0865,10,0.3,5000000000.0,1,00分01秒650.900毫秒,00分01秒652.451毫秒,langfang_man2
承德-0100-1745487271486,低需求,承德-0100,10,1.0,500000000.0,1,00分01秒651.375毫秒,00分01秒653.104毫秒,chengde_man2
邯郸-0026-1745487271484,长时间占用网络资源,邯郸-0026,50,2.0,5000000000.0,2,00分01秒649.401毫秒,00分01秒653.409毫秒,handan_man1
邢台-0195-1745487271483,大带宽,邢台-0195,200,3.0,5000000000.0,2,00分01秒648.592毫秒,00分01秒653.452毫秒,xingtai_man1
沧州-0107-1745487271487,高算力,沧州-0107,10,10.0,150000000000.0,40,00分01秒652.375毫秒,00分01秒654.171毫秒,cangzhou_man1
沧州-0186-1745487271487,大带宽,沧州-0186,200,3.0,5000000000.0,2,00分01秒651.815毫秒,00分01秒654.331毫秒,cangzhou_man1
保定-0041-1745487271482,高算力,保定-0041,10,10.0,150000000000.0,40,00分01秒647.600毫秒,00分01秒655.435毫秒,baoding_man1
保定-0011-1745487271490,低需求,保定-0011,10,1.0,500000000.0,1,00分01秒654.846毫秒,00分01秒656.110毫秒,baoding_man1
北京-0146-1745487271486,低时延,北京-0146,10,0.3,5000000000.0,1,00分01秒651.381毫秒,00分01秒656.527毫秒,beijing_man2
北京-0456-1745487271487,低需求,北京-0456,10,1.0,500000000.0,1,00分01秒652.181毫秒,00分01秒657.359毫秒,beijing_man1
廊坊-0167-1745487271490,大带宽,廊坊-0167,200,3.0,5000000000.0,2,00分01秒655.316毫秒,00分01秒657.598毫秒,langfang_man1
秦皇-0376-1745487271490,低需求,秦皇-0376,10,1.0,500000000.0,1,00分01秒655.376毫秒,00分01秒658.213毫秒,qhd_man2
北京-0795-1745487271489,低时延,北京-0795,10,0.3,5000000000.0,1,00分01秒653.835毫秒,00分01秒658.805毫秒,beijing_man2
廊坊-0160-1745487271488,低需求,廊坊-0160,10,1.0,500000000.0,1,00分01秒653.743毫秒,00分01秒659.099毫秒,langfang_man1
秦皇-0232-1745487271492,高算力,秦皇-0232,10,10.0,150000000000.0,40,00分01秒657.618毫秒,00分01秒659.432毫秒,qhd_man1
保定-0019-1745487270900,低需求,保定-0019,10,1.0,500000000.0,1,00分01秒65.056毫秒,00分01秒66.548毫秒,baoding_man1
北京-0789-1745487270899,低时延,北京-0789,10,0.3,5000000000.0,1,00分01秒64.279毫秒,00分01秒66.796毫秒,beijing_man2
秦皇-0339-1745487271492,大带宽,秦皇-0339,200,3.0,5000000000.0,2,00分01秒657.416毫秒,00分01秒660.355毫秒,qhd_man2
北京-0061-1745487271490,长时间占用网络资源,北京-0061,50,2.0,5000000000.0,2,00分01秒654.938毫秒,00分01秒662.830毫秒,beijing_man1
天津-0456-1745487271496,低需求,天津-0456,10,1.0,500000000.0,1,00分01秒661.744毫秒,00分01秒662.832毫秒,tianjin_man2
唐山-0206-1745487271497,大带宽,唐山-0206,200,3.0,5000000000.0,2,00分01秒661.893毫秒,00分01秒663.300毫秒,tangshan_man2
北京-0801-1745487271495,低时延,北京-0801,10,0.3,5000000000.0,1,00分01秒660.099毫秒,00分01秒663.636毫秒,beijing_man2
北京-0922-1745487271494,低时延,北京-0922,10,0.3,5000000000.0,1,00分01秒659.672毫秒,00分01秒663.666毫秒,beijing_man2
唐山-0347-1745487271498,低需求,唐山-0347,10,1.0,500000000.0,1,00分01秒663.235毫秒,00分01秒665.025毫秒,tangshan_man2
保定-0012-1745487271500,低需求,保定-0012,10,1.0,500000000.0,1,00分01秒665.414毫秒,00分01秒666.809毫秒,baoding_man1
北京-0770-1745487271498,低需求,北京-0770,10,1.0,500000000.0,1,00分01秒663.564毫秒,00分01秒667.850毫秒,beijing_man2
邢台-0109-1745487271497,低时延,邢台-0109,10,0.3,5000000000.0,1,00分01秒662.571毫秒,00分01秒668.065毫秒,xingtai_man1
沧州-0134-1745487271498,低需求,沧州-0134,10,1.0,500000000.0,1,00分01秒663.675毫秒,00分01秒668.228毫秒,cangzhou_man1
沧州-0137-1745487271496,高算力,沧州-0137,10,10.0,150000000000.0,40,00分01秒661.766毫秒,00分01秒668.575毫秒,cangzhou_man1
