Task ID,Net Device ID,Request Size,Task Length,Max Latency,Task Type,Delay Margin
17065,zhangjiako_man1,100,1000,100,8,99.85722784451164
23302,handan_man1,100,1000,100,8,99.85723101876935
17863,beijing_man1,100,1000,100,8,99.85723104357551
23432,handan_man1,100,1000,100,8,99.85723177641523
17113,tangshan_man2,100,1000,100,8,99.85723245897583
27169,cangzhou_man1,100,1000,100,8,99.85723439083824
28477,qhd_man2,100,1000,100,8,99.8572345738781
18756,chengde_man1,100,1000,100,8,99.85723460449853
19741,qhd_man1,100,1000,100,8,99.85723500511321
23901,qhd_man1,100,1000,100,8,99.85723544152499
23577,baoding_man2,100,1000,100,8,99.85723544848769
17944,hengshui_man2,100,1000,100,8,99.8572364403807
24352,shijiangzhuang_man1,100,1000,100,8,99.85723694631753
26034,baoding_man2,100,1000,100,8,99.8572419541746
24059,zhangjiako_man2,100,1000,100,8,99.85724340328817
29365,langfang_man1,100,1000,100,8,99.857244054096
16838,shijiangzhuang_man1,100,1000,100,8,99.8572442192414
25490,chengde_man1,100,1000,100,8,99.85724791879927
21640,baoding_man1,100,1000,100,8,99.85724809474347
24146,tangshan_man2,100,1000,100,8,99.85725217225368
26337,cangzhou_man1,100,1000,100,8,99.85725226158826
24367,tangshan_man2,100,1000,100,8,99.85725251335711
28432,beijing_man1,100,1000,100,8,99.85725292801055
22061,xingtai_man1,100,1000,100,8,99.85725372011571
16722,hengshui_man2,100,1000,100,8,99.85725373556139
22250,qhd_man1,100,1000,100,8,99.8572538439651
21322,tianjin_man2,100,1000,100,8,99.85725501230056
26796,shijiangzhuang_man1,100,1000,100,8,99.85725578985866
16921,baoding_man1,100,1000,100,8,99.85725640988626
27272,langfang_man1,100,1000,100,8,99.85725656443798
22762,cangzhou_man1,100,1000,100,8,99.85725715183035
18298,qhd_man1,100,1000,100,8,99.85725783485888
15314,xingtai_man1,100,1000,100,8,99.8572588026859
26551,tangshan_man2,100,1000,100,8,99.8572644004702
29689,chengde_man2,100,1000,100,8,99.8572653341171
16945,handan_man1,100,1000,100,8,99.85726608497133
24537,handan_man2,100,1000,100,8,99.85726645234757
22043,baoding_man2,100,1000,100,8,99.85726657225561
23152,cangzhou_man1,100,1000,100,8,99.8572671405465
21948,hengshui_man2,100,1000,100,8,99.85726742010647
29438,handan_man1,100,1000,100,8,99.85726778199144
19583,tangshan_man2,100,1000,100,8,99.85726820275134
26770,shijiangzhuang_man1,100,1000,100,8,99.85726840810345
28373,qhd_man1,100,1000,100,8,99.85726962212324
18627,langfang_man1,100,1000,100,8,99.85726968702673
24728,tianjin_man2,100,1000,100,8,99.85727320946415
19363,handan_man1,100,1000,100,8,99.85727650177546
27761,handan_man1,100,1000,100,8,99.85727703026419
21191,beijing_man2,100,1000,100,8,99.85727719801726
26941,tangshan_man2,100,1000,100,8,99.85728266246916
19778,tangshan_man2,100,1000,100,8,99.85728384669181
16104,chengde_man1,100,1000,100,8,99.85728662879997
16814,tangshan_man2,100,1000,100,8,99.85728820930038
19187,cangzhou_man1,100,1000,100,8,99.85728875901819
22655,zhangjiako_man1,100,1000,100,8,99.85728891661219
22942,chengde_man1,100,1000,100,8,99.85729120786921
15182,langfang_man1,100,1000,100,8,99.85729236880393
18413,tangshan_man1,100,1000,100,8,99.85729320923637
24597,beijing_man1,100,1000,100,8,99.85729652706105
20677,qhd_man1,100,1000,100,8,99.8573001876488
15284,zhangjiako_man2,100,1000,100,8,99.85730055553702
18878,tianjin_man2,100,1000,100,8,99.85730119349579
21133,baoding_man1,100,1000,100,8,99.85730246006509
18007,tianjin_man2,100,1000,100,8,99.85730616892039
24722,zhangjiako_man1,100,1000,100,8,99.85730632142328
27207,langfang_man1,100,1000,100,8,99.85730820309008
27426,zhangjiako_man1,100,1000,100,8,99.8573084591387
17621,handan_man1,100,1000,100,8,99.857309394366
29526,shijiangzhuang_man1,100,1000,100,8,99.85730946493138
29508,langfang_man1,100,1000,100,8,99.85731233237
26704,tianjin_man2,100,1000,100,8,99.85731376722373
25649,xingtai_man1,100,1000,100,8,99.85731450866871
24243,langfang_man1,100,1000,100,8,99.85731469922665
27085,handan_man1,100,1000,100,8,99.85731486027382
20217,tianjin_man2,100,1000,100,8,99.8573169750947
25297,cangzhou_man1,100,1000,100,8,99.8573200996638
17811,beijing_man1,100,1000,100,8,99.85732224437515
15452,baoding_man1,100,1000,100,8,99.85732474418508
19176,beijing_man1,100,1000,100,8,99.85732756403462
25409,qhd_man1,100,1000,100,8,99.85732851364199
19352,baoding_man1,100,1000,100,8,99.85733021753484
24434,qhd_man1,100,1000,100,8,99.85733034906028
29271,baoding_man1,100,1000,100,8,99.85733623099941
20096,langfang_man1,100,1000,100,8,99.85733726085095
15209,cangzhou_man1,100,1000,100,8,99.8573386471419
23925,tangshan_man2,100,1000,100,8,99.85734128858495
24021,chengde_man1,100,1000,100,8,99.85734206622652
19466,tangshan_man2,100,1000,100,8,99.85734448805123
19234,qhd_man1,100,1000,100,8,99.85734456948963
25721,qhd_man1,100,1000,100,8,99.85734551201772
20491,shijiangzhuang_man1,100,1000,100,8,99.85734607891816
25897,beijing_man1,100,1000,100,8,99.85734647417269
18725,tangshan_man2,100,1000,100,8,99.85734693209747
19905,tianjin_man2,100,1000,100,8,99.85734833393442
21872,handan_man1,100,1000,100,8,99.8573485037896
16965,xingtai_man1,100,1000,100,8,99.85734961381014
15557,zhangjiako_man1,100,1000,100,8,99.85734961435126
23374,xingtai_man1,100,1000,100,8,99.85735146361966
27608,zhangjiako_man1,100,1000,100,8,99.85735157460353
22462,langfang_man1,100,1000,100,8,99.85735248733558
25120,hengshui_man1,100,1000,100,8,99.85735499346974
24656,cangzhou_man2,100,1000,100,8,99.8573554158595
21320,xingtai_man1,100,1000,100,8,99.85735551007029
21856,shijiangzhuang_man1,100,1000,100,8,99.85735846337802
16493,zhangjiako_man2,100,1000,100,8,99.85736191469391
20816,shijiangzhuang_man1,100,1000,100,8,99.85736522211837
15857,chengde_man1,100,1000,100,8,99.8573658424684
20476,beijing_man2,100,1000,100,8,99.85736615094997
19719,langfang_man1,100,1000,100,8,99.85736691136101
16969,hengshui_man1,100,1000,100,8,99.85736904517262
23262,tangshan_man2,100,1000,100,8,99.8573698927185
22193,tianjin_man2,100,1000,100,8,99.85737125323139
27864,tangshan_man2,100,1000,100,8,99.857371547858
25955,qhd_man2,100,1000,100,8,99.8573715962844
23766,tianjin_man2,100,1000,100,8,99.85737395732528
19785,cangzhou_man1,100,1000,100,8,99.85737739693216
29684,tangshan_man2,100,1000,100,8,99.85737839622458
24563,handan_man1,100,1000,100,8,99.85737885034533
26094,shijiangzhuang_man1,100,1000,100,8,99.85738041851434
20632,beijing_man1,100,1000,100,8,99.85738100784043
18013,baoding_man1,100,1000,100,8,99.85738184608711
20897,handan_man1,100,1000,100,8,99.85738396471373
28168,chengde_man1,100,1000,100,8,99.85738427970743
29088,qhd_man2,100,1000,100,8,99.857385575245
20873,baoding_man2,100,1000,100,8,99.85738599707719
17216,hengshui_man2,100,1000,100,8,99.85738818698569
28369,shijiangzhuang_man1,100,1000,100,8,99.85738873213346
22909,shijiangzhuang_man1,100,1000,100,8,99.85739050299267
28728,langfang_man1,100,1000,100,8,99.85739296317031
28102,zhangjiako_man2,100,1000,100,8,99.8573931554785
16127,qhd_man1,100,1000,100,8,99.85739386438753
23980,baoding_man1,100,1000,100,8,99.85739408633613
25666,hengshui_man2,100,1000,100,8,99.8573956190298
18015,chengde_man1,100,1000,100,8,99.85739607737851
17713,qhd_man2,100,1000,100,8,99.8573976817308
24769,hengshui_man2,100,1000,100,8,99.85739825067152
27196,xingtai_man1,100,1000,100,8,99.85739835199838
25170,tianjin_man2,100,1000,100,8,99.85740059094856
23492,beijing_man1,100,1000,100,8,99.85740160345631
18758,cangzhou_man1,100,1000,100,8,99.85740234093257
23918,langfang_man1,100,1000,100,8,99.8574025123306
15217,qhd_man1,100,1000,100,8,99.85740378389279
27224,tianjin_man2,100,1000,100,8,99.85740463933102
23237,handan_man1,100,1000,100,8,99.85740497942734
16543,qhd_man1,100,1000,100,8,99.85740508109262
28013,langfang_man1,100,1000,100,8,99.85740739548346
23259,tianjin_man2,100,1000,100,8,99.85740756652079
19337,handan_man1,100,1000,100,8,99.85740764532903
29442,chengde_man1,100,1000,100,8,99.85740913288073
19932,shijiangzhuang_man1,100,1000,100,8,99.85740963734435
28188,hengshui_man1,100,1000,100,8,99.85740981884419
23377,shijiangzhuang_man1,100,1000,100,8,99.85741210966688
25057,handan_man1,100,1000,100,8,99.85741284374502
17258,qhd_man1,100,1000,100,8,99.85741692805642
16358,hengshui_man1,100,1000,100,8,99.8574177862785
21808,qhd_man1,100,1000,100,8,99.85741780387607
29112,tangshan_man2,100,1000,100,8,99.85742197846581
27292,tangshan_man2,100,1000,100,8,99.8574226714254
21337,hengshui_man1,100,1000,100,8,99.85742490964952
16860,cangzhou_man1,100,1000,100,8,99.85742521928931
26776,zhangjiako_man2,100,1000,100,8,99.8574254683692
21493,hengshui_man2,100,1000,100,8,99.85742687261713
15198,beijing_man2,100,1000,100,8,99.857429867698
23168,tianjin_man2,100,1000,100,8,99.85743102710026
27413,zhangjiako_man1,100,1000,100,8,99.85743181915343
17154,qhd_man2,100,1000,100,8,99.85743452946284
29984,handan_man1,100,1000,100,8,99.85743935711744
26804,langfang_man1,100,1000,100,8,99.8574453575191
20071,cangzhou_man1,100,1000,100,8,99.8574467715427
16079,langfang_man1,100,1000,100,8,99.85744685289387
15274,cangzhou_man1,100,1000,100,8,99.85744791421496
20833,qhd_man1,100,1000,100,8,99.85744901569772
22437,cangzhou_man1,100,1000,100,8,99.85744915848156
15136,hengshui_man2,100,1000,100,8,99.85744938327632
15604,hengshui_man1,100,1000,100,8,99.85744966537553
24640,tangshan_man1,100,1000,100,8,99.8574519118971
22625,tangshan_man1,100,1000,100,8,99.8574532374532
26975,xingtai_man1,100,1000,100,8,99.85745424797558
18934,handan_man1,100,1000,100,8,99.85745871442253
18452,tangshan_man2,100,1000,100,8,99.85746100805046
16624,chengde_man1,100,1000,100,8,99.85746228833983
29599,langfang_man1,100,1000,100,8,99.85746417751933
25467,xingtai_man1,100,1000,100,8,99.85746420489849
17251,xingtai_man1,100,1000,100,8,99.85746478685412
22512,zhangjiako_man1,100,1000,100,8,99.85746510700379
22403,hengshui_man1,100,1000,100,8,99.8574653277415
17441,baoding_man1,100,1000,100,8,99.85746553270688
27434,hengshui_man1,100,1000,100,8,99.857465989651
18906,hengshui_man1,100,1000,100,8,99.85746635317277
28707,shijiangzhuang_man1,100,1000,100,8,99.8574669251698
23048,cangzhou_man1,100,1000,100,8,99.85746705960074
29653,xingtai_man1,100,1000,100,8,99.85746838250056
23730,tangshan_man2,100,1000,100,8,99.85747043215763
23266,zhangjiako_man1,100,1000,100,8,99.85747166242005
16419,xingtai_man1,100,1000,100,8,99.85747383687624
28569,cangzhou_man2,100,1000,100,8,99.85747544642435
22456,tangshan_man2,100,1000,100,8,99.85747549383726
26083,tangshan_man2,100,1000,100,8,99.8574767923291
29315,xingtai_man1,100,1000,100,8,99.85747684831942
24491,cangzhou_man1,100,1000,100,8,99.85747776164446
26811,tangshan_man2,100,1000,100,8,99.85747876961358
22056,baoding_man1,100,1000,100,8,99.85748040978629
26785,tangshan_man1,100,1000,100,8,99.85748074659558
28173,tianjin_man2,100,1000,100,8,99.85748243492041
18046,tianjin_man2,100,1000,100,8,99.8574826293877
20775,beijing_man2,100,1000,100,8,99.85748594483867
19678,zhangjiako_man1,100,1000,100,8,99.85748671536106
23435,zhangjiako_man1,100,1000,100,8,99.85748748004575
18268,shijiangzhuang_man1,100,1000,100,8,99.85748759598235
18652,chengde_man1,100,1000,100,8,99.8574907106442
20967,langfang_man1,100,1000,100,8,99.85749191307688
17203,hengshui_man1,100,1000,100,8,99.8574921798393
20178,tianjin_man2,100,1000,100,8,99.85749244207229
21565,langfang_man1,100,1000,100,8,99.8574929867243
20068,zhangjiako_man1,100,1000,100,8,99.85749323340976
15871,langfang_man1,100,1000,100,8,99.85749448486072
16892,tangshan_man2,100,1000,100,8,99.85749517326623
26126,zhangjiako_man1,100,1000,100,8,99.85749553852509
27374,zhangjiako_man1,100,1000,100,8,99.85749634250101
22252,zhangjiako_man1,100,1000,100,8,99.85749675448072
20184,cangzhou_man2,100,1000,100,8,99.85750055335572
21339,handan_man1,100,1000,100,8,99.85750063051013
24013,tianjin_man2,100,1000,100,8,99.85750113749474
15524,tianjin_man2,100,1000,100,8,99.85750116840275
29325,chengde_man1,100,1000,100,8,99.8575022025235
29962,chengde_man1,100,1000,100,8,99.85750248037695
27302,tianjin_man2,100,1000,100,8,99.8575042418953
28636,chengde_man1,100,1000,100,8,99.85750458828453
23664,hengshui_man1,100,1000,100,8,99.85750484530966
29769,cangzhou_man1,100,1000,100,8,99.85750729436238
18816,tangshan_man1,100,1000,100,8,99.85750762393002
24450,chengde_man2,100,1000,100,8,99.85750811071176
26748,qhd_man1,100,1000,100,8,99.85750820093955
20235,qhd_man1,100,1000,100,8,99.85750837144269
27435,tangshan_man1,100,1000,100,8,99.8575092629018
16999,baoding_man2,100,1000,100,8,99.85750995763863
19566,beijing_man1,100,1000,100,8,99.85751034252384
21656,langfang_man1,100,1000,100,8,99.85751247970357
15718,beijing_man2,100,1000,100,8,99.85751549205972
25053,tianjin_man2,100,1000,100,8,99.8575186337552
17084,tianjin_man2,100,1000,100,8,99.85751884632768
26858,xingtai_man1,100,1000,100,8,99.85751943535206
24072,zhangjiako_man1,100,1000,100,8,99.85752063929155
27320,qhd_man1,100,1000,100,8,99.85752358829936
23721,zhangjiako_man1,100,1000,100,8,99.85752375755163
21992,zhangjiako_man1,100,1000,100,8,99.85752430727274
15432,beijing_man1,100,1000,100,8,99.8575243283493
18674,handan_man1,100,1000,100,8,99.85752517617509
24725,cangzhou_man1,100,1000,100,8,99.85752537072484
27337,langfang_man1,100,1000,100,8,99.857526837151
23771,qhd_man1,100,1000,100,8,99.85752751023641
25685,chengde_man1,100,1000,100,8,99.85752811525444
28847,xingtai_man1,100,1000,100,8,99.85752991554493
26911,beijing_man1,100,1000,100,8,99.85752994236294
16792,zhangjiako_man1,100,1000,100,8,99.85753068935527
26923,xingtai_man1,100,1000,100,8,99.85753237944441
23142,tianjin_man2,100,1000,100,8,99.85753250321524
15056,tianjin_man2,100,1000,100,8,99.8575326536354
22439,beijing_man1,100,1000,100,8,99.85753508573943
19008,tianjin_man2,100,1000,100,8,99.85753536412598
17173,xingtai_man1,100,1000,100,8,99.85753968761324
18322,tangshan_man2,100,1000,100,8,99.85754206184848
23088,xingtai_man1,100,1000,100,8,99.85754244272756
22315,qhd_man1,100,1000,100,8,99.8575438697992
21660,tianjin_man2,100,1000,100,8,99.8575446277313
23472,qhd_man1,100,1000,100,8,99.85754541667322
29057,tianjin_man2,100,1000,100,8,99.85754627868938
20952,zhangjiako_man1,100,1000,100,8,99.85754640499
15570,zhangjiako_man1,100,1000,100,8,99.8575468956666
23871,shijiangzhuang_man1,100,1000,100,8,99.85754699083857
22900,qhd_man1,100,1000,100,8,99.85754711118439
15740,chengde_man1,100,1000,100,8,99.85754738976445
17544,qhd_man1,100,1000,100,8,99.85754765960712
28211,beijing_man2,100,1000,100,8,99.85754894311513
20089,hengshui_man1,100,1000,100,8,99.85755708672919
25102,cangzhou_man1,100,1000,100,8,99.85756528801458
20130,handan_man1,100,1000,100,8,99.85756687896905
27579,handan_man1,100,1000,100,8,99.85756868735032
19684,tianjin_man2,100,1000,100,8,99.85757042035122
17842,handan_man1,100,1000,100,8,99.85757171553591
27909,langfang_man1,100,1000,100,8,99.85757378787643
23723,langfang_man1,100,1000,100,8,99.85757420280832
25697,zhangjiako_man2,100,1000,100,8,99.85757640701942
16810,beijing_man1,100,1000,100,8,99.85758064371434
26995,qhd_man1,100,1000,100,8,99.85758086799963
17306,shijiangzhuang_man1,100,1000,100,8,99.85758379411953
24695,baoding_man2,100,1000,100,8,99.85758470147832
17037,qhd_man1,100,1000,100,8,99.85758814969647
28022,qhd_man1,100,1000,100,8,99.85758980371037
22069,baoding_man2,100,1000,100,8,99.85759050033829
29229,tangshan_man2,100,1000,100,8,99.85759113018727
22467,shijiangzhuang_man1,100,1000,100,8,99.85759138666076
24827,chengde_man1,100,1000,100,8,99.8575914931432
25213,handan_man1,100,1000,100,8,99.85759229932312
29385,tangshan_man2,100,1000,100,8,99.85759335011217
17726,qhd_man2,100,1000,100,8,99.85759591360264
18461,beijing_man1,100,1000,100,8,99.85760010799044
20354,zhangjiako_man1,100,1000,100,8,99.85760127908232
27465,zhangjiako_man1,100,1000,100,8,99.85760147906257
26649,cangzhou_man1,100,1000,100,8,99.85760150854134
28206,zhangjiako_man2,100,1000,100,8,99.85760245171346
17592,shijiangzhuang_man1,100,1000,100,8,99.85760356052278
22685,xingtai_man1,100,1000,100,8,99.85760364340281
21867,beijing_man2,100,1000,100,8,99.85760548246867
24472,handan_man1,100,1000,100,8,99.85760586652277
28743,xingtai_man1,100,1000,100,8,99.85760719912845
17290,xingtai_man1,100,1000,100,8,99.8576089931707
20560,qhd_man1,100,1000,100,8,99.8576102464666
16343,tianjin_man2,100,1000,100,8,99.85761306652799
18462,tianjin_man2,100,1000,100,8,99.85761350351353
25210,shijiangzhuang_man1,100,1000,100,8,99.85761472458852
24700,xingtai_man1,100,1000,100,8,99.85761604256433
18746,xingtai_man1,100,1000,100,8,99.85761887821701
21655,chengde_man1,100,1000,100,8,99.85761922053993
23475,chengde_man1,100,1000,100,8,99.85761931627904
22831,shijiangzhuang_man1,100,1000,100,8,99.85762022323601
28395,shijiangzhuang_man1,100,1000,100,8,99.85762084989516
28482,cangzhou_man1,100,1000,100,8,99.85762103562325
19735,beijing_man1,100,1000,100,8,99.85762209393094
26900,shijiangzhuang_man1,100,1000,100,8,99.85762354607952
26602,hengshui_man1,100,1000,100,8,99.85762663966703
22849,baoding_man2,100,1000,100,8,99.85762782490069
23997,cangzhou_man1,100,1000,100,8,99.85762818519248
27496,beijing_man1,100,1000,100,8,99.85762967657186
29074,handan_man1,100,1000,100,8,99.85763466674936
28922,chengde_man1,100,1000,100,8,99.85763491408719
20627,zhangjiako_man1,100,1000,100,8,99.85763676105407
29235,langfang_man1,100,1000,100,8,99.85763851729953
20839,xingtai_man1,100,1000,100,8,99.8576400043283
20310,hengshui_man1,100,1000,100,8,99.8576412218273
24157,shijiangzhuang_man1,100,1000,100,8,99.85764136817595
23894,xingtai_man1,100,1000,100,8,99.85764137710427
16180,baoding_man1,100,1000,100,8,99.85764153498123
19276,chengde_man1,100,1000,100,8,99.85764294477605
28795,xingtai_man1,100,1000,100,8,99.85764627302592
24018,qhd_man1,100,1000,100,8,99.8576474656061
23295,cangzhou_man1,100,1000,100,8,99.85764924145984
17120,cangzhou_man1,100,1000,100,8,99.85764928687175
22861,qhd_man1,100,1000,100,8,99.85765042451445
23600,tangshan_man2,100,1000,100,8,99.85765175560167
26053,beijing_man2,100,1000,100,8,99.85765257061499
17504,handan_man1,100,1000,100,8,99.8576560985061
22084,chengde_man1,100,1000,100,8,99.85765629083015
26029,shijiangzhuang_man1,100,1000,100,8,99.85765653250995
20298,tangshan_man1,100,1000,100,8,99.85765733696667
21420,zhangjiako_man2,100,1000,100,8,99.85765800513113
20434,langfang_man1,100,1000,100,8,99.85765846990387
20671,beijing_man1,100,1000,100,8,99.85766044747184
15893,qhd_man1,100,1000,100,8,99.85766198704601
16735,hengshui_man2,100,1000,100,8,99.8576634779135
22186,baoding_man2,100,1000,100,8,99.85766427047798
28239,shijiangzhuang_man1,100,1000,100,8,99.85766625353018
25619,zhangjiako_man1,100,1000,100,8,99.8576665536772
19095,langfang_man1,100,1000,100,8,99.85766785115548
21615,zhangjiako_man1,100,1000,100,8,99.85766870442602
16896,zhangjiako_man1,100,1000,100,8,99.85766920837706
20147,chengde_man1,100,1000,100,8,99.85766977734419
19447,cangzhou_man1,100,1000,100,8,99.85767139856347
16608,qhd_man1,100,1000,100,8,99.85767488402098
